#depth variance  VR       nsta
 30  7.311e-10  3.054e+01   4
#mxx        mxy        mxz        myy        myz        mzz
 4.377e+20 -7.541e+21  5.337e+20 -1.059e+21  1.984e+21 -1.632e+21
#st1 rk1 dp1 st2 rk2 dp2
  4 -165  84 272  -7  75
#pdc pclvd piso
 80  11   9

#filename
TD002.data
#dt   npts  dist   Az   Zcor VR
1.000  180 206.0 123.0   68  5.296e+01
#data T          R          Z    synth T          R          Z
-1.433e-06 -6.896e-06 -5.486e-06  4.328e-08 -2.901e-07 -6.431e-07
-1.703e-07 -1.620e-06  1.017e-06  1.700e-07 -3.996e-07 -8.066e-07
 1.594e-07  4.092e-06  8.130e-06  3.102e-07 -5.260e-07 -9.595e-07
-2.153e-06  7.981e-06  1.079e-05  4.675e-07 -6.673e-07 -1.094e-06
-5.296e-06  8.346e-06  7.651e-06  6.430e-07 -8.170e-07 -1.204e-06
-5.401e-06  5.552e-06  5.064e-07  8.333e-07 -9.652e-07 -1.287e-06
-1.413e-07  2.327e-06 -7.359e-06  1.031e-06 -1.101e-06 -1.340e-06
 9.049e-06  1.970e-06 -1.222e-05  1.227e-06 -1.214e-06 -1.361e-06
 1.785e-05  4.874e-06 -1.113e-05  1.412e-06 -1.305e-06 -1.355e-06
 2.213e-05  7.555e-06 -4.944e-06  1.581e-06 -1.386e-06 -1.333e-06
 2.027e-05  7.162e-06  5.573e-07  1.733e-06 -1.496e-06 -1.316e-06
 1.343e-05  5.678e-06 -5.289e-07  1.872e-06 -1.693e-06 -1.330e-06
 5.015e-06  7.137e-06 -8.058e-06  2.004e-06 -2.046e-06 -1.393e-06
-6.176e-07  1.187e-05 -1.555e-05  2.133e-06 -2.603e-06 -1.500e-06
-1.383e-06  1.629e-05 -1.649e-05  2.259e-06 -3.356e-06 -1.606e-06
 7.763e-07  1.723e-05 -9.507e-06  2.376e-06 -4.202e-06 -1.610e-06
 2.379e-06  1.442e-05  2.257e-06  2.465e-06 -4.907e-06 -1.355e-06
 1.576e-06  8.863e-06  1.430e-05  2.499e-06 -5.104e-06 -6.472e-07
-2.970e-07  1.450e-06  2.304e-05  2.441e-06 -4.350e-06  6.858e-07
 2.433e-07 -7.510e-06  2.677e-05  2.249e-06 -2.241e-06  2.705e-06
 4.930e-06 -1.788e-05  2.570e-05  1.890e-06  1.402e-06  5.269e-06
 1.111e-05 -2.861e-05  2.136e-05  1.349e-06  6.405e-06  8.026e-06
 1.476e-05 -3.725e-05  1.542e-05  6.326e-07  1.219e-05  1.043e-05
 1.491e-05 -3.994e-05  8.864e-06 -2.350e-07  1.761e-05  1.169e-05
 1.332e-05 -3.406e-05  2.576e-06 -1.208e-06  2.101e-05  1.096e-05
 1.120e-05 -2.204e-05 -2.474e-06 -2.209e-06  2.100e-05  8.108e-06
 6.923e-06 -9.159e-06 -6.234e-06 -3.145e-06  1.729e-05  3.778e-06
-2.692e-06  2.435e-06 -8.697e-06 -3.929e-06  1.046e-05 -1.146e-06
-1.687e-05  1.265e-05 -9.759e-06 -4.510e-06  1.554e-06 -5.711e-06
-3.047e-05  2.227e-05 -1.063e-05 -4.882e-06 -7.775e-06 -8.796e-06
-3.773e-05  3.042e-05 -1.168e-05 -5.086e-06 -1.546e-05 -9.495e-06
-3.700e-05  3.434e-05 -1.112e-05 -5.198e-06 -1.965e-05 -7.580e-06
-3.071e-05  3.138e-05 -6.286e-06 -5.299e-06 -1.940e-05 -3.698e-06
-2.220e-05  2.118e-05  3.746e-06 -5.452e-06 -1.521e-05  7.514e-07
-1.509e-05  7.384e-06  1.449e-05 -5.695e-06 -9.046e-06  4.175e-06
-1.218e-05 -4.558e-06  1.948e-05 -6.036e-06 -3.605e-06  5.479e-06
-1.413e-05 -9.763e-06  1.576e-05 -6.480e-06 -8.913e-07  4.507e-06
-1.772e-05 -8.207e-06  6.060e-06 -7.053e-06 -1.133e-06  2.036e-06
-1.764e-05 -5.234e-06 -2.970e-06 -7.807e-06 -2.768e-06 -7.401e-07
-1.169e-05 -6.555e-06 -6.269e-06 -8.789e-06 -3.608e-06 -2.925e-06
-3.237e-06 -1.171e-05 -4.243e-06 -9.963e-06 -2.406e-06 -4.334e-06
 1.741e-06 -1.378e-05 -1.931e-06 -1.112e-05  2.814e-07 -5.304e-06
-1.773e-08 -6.252e-06 -3.688e-06 -1.184e-05  2.608e-06 -6.079e-06
-5.944e-06  8.865e-06 -8.887e-06 -1.148e-05  2.983e-06 -6.355e-06
-9.093e-06  2.109e-05 -1.306e-05 -9.362e-06  1.422e-06 -5.439e-06
-2.700e-06  2.128e-05 -1.258e-05 -4.981e-06 -5.239e-07 -2.922e-06
 1.426e-05  1.025e-05 -8.651e-06  1.694e-06 -1.153e-06  5.722e-07
 3.563e-05 -1.571e-06 -6.024e-06  1.016e-05  1.785e-07  3.221e-06
 5.195e-05 -4.179e-06 -8.918e-06  1.973e-05  2.872e-06  2.897e-06
 5.883e-05  4.029e-06 -1.803e-05  2.986e-05  5.522e-06 -1.249e-06
 5.912e-05  1.654e-05 -2.854e-05  4.002e-05  6.658e-06 -7.752e-06
 5.793e-05  2.602e-05 -3.373e-05  4.922e-05  5.722e-06 -1.350e-05
 5.888e-05  2.892e-05 -3.080e-05  5.637e-05  3.524e-06 -1.579e-05
 5.981e-05  2.558e-05 -2.259e-05  6.050e-05  1.389e-06 -1.395e-05
 5.303e-05  1.783e-05 -1.563e-05  5.968e-05  6.952e-08 -9.728e-06
 3.441e-05  5.860e-06 -1.510e-05  5.063e-05 -2.284e-07 -5.957e-06
 7.984e-06 -1.314e-05 -1.343e-05  3.114e-05  7.687e-07 -4.032e-06
-2.098e-05 -4.136e-05 -5.058e-06  2.104e-06  3.413e-06 -2.842e-06
-5.321e-05 -7.143e-05  1.191e-05 -3.325e-05  7.630e-06 -3.257e-07
-7.819e-05 -9.762e-05  3.597e-05 -6.970e-05  1.263e-05  4.747e-06
-8.359e-05 -1.122e-04  6.051e-05 -9.932e-05  1.683e-05  1.240e-05
-6.581e-05 -1.043e-04  8.361e-05 -1.133e-04  1.808e-05  2.174e-05
-2.777e-05 -7.114e-05  1.057e-04 -1.050e-04  1.466e-05  3.096e-05
 1.249e-05 -1.810e-05  1.208e-04 -7.352e-05  6.309e-06  3.716e-05
 3.303e-05  4.481e-05  1.153e-04 -2.594e-05 -5.609e-06  3.729e-05
 2.387e-05  1.003e-04  8.061e-05  2.351e-05 -1.826e-05  3.003e-05
-8.604e-06  1.300e-04  1.895e-05  5.963e-05 -2.805e-05  1.653e-05
-4.557e-05  1.255e-04 -5.628e-05  7.218e-05 -3.210e-05  2.699e-08
-6.983e-05  9.177e-05 -1.236e-04  5.932e-05 -2.910e-05 -1.526e-05
-6.917e-05  4.098e-05 -1.624e-04  2.870e-05 -1.969e-05 -2.546e-05
-4.408e-05 -1.508e-05 -1.570e-04 -5.097e-06 -6.714e-06 -2.821e-05
-4.481e-06 -6.463e-05 -1.115e-04 -2.682e-05  5.473e-06 -2.346e-05
 3.163e-05 -9.127e-05 -4.733e-05 -2.826e-05  1.270e-05 -1.381e-05
 4.949e-05 -8.451e-05  9.520e-06 -1.232e-05  1.280e-05 -3.714e-06
 4.533e-05 -5.124e-05  4.400e-05  9.224e-06  6.887e-06  2.350e-06
 2.842e-05 -1.187e-05  5.575e-05  2.300e-05 -9.487e-07  2.061e-06
 9.600e-06  1.462e-05  5.141e-05  2.213e-05 -5.652e-06 -3.432e-06
-4.437e-06  2.328e-05  3.892e-05  9.990e-06 -4.085e-06 -1.000e-05
-1.182e-05  2.183e-05  2.573e-05 -3.133e-06  2.938e-06 -1.281e-05
-1.082e-05  1.940e-05  1.658e-05 -8.008e-06  1.094e-05 -9.253e-06
-4.675e-06  2.245e-05  1.013e-05 -3.156e-06  1.453e-05 -8.830e-07
 1.228e-06  2.849e-05  1.869e-06  4.987e-06  1.109e-05  7.407e-06
 1.040e-06  2.857e-05 -6.898e-06  8.350e-06  2.915e-06  1.061e-05
-3.778e-06  1.535e-05 -1.019e-05  4.378e-06 -4.302e-06  7.280e-06
-7.761e-06 -5.932e-06 -4.637e-06 -2.375e-06 -5.780e-06  8.255e-07
-6.366e-06 -1.771e-05  5.151e-06 -5.404e-06 -1.605e-06 -3.200e-06
-4.204e-07 -9.578e-06  1.143e-05 -2.809e-06  3.408e-06 -1.849e-06
 6.062e-06  9.554e-06  8.101e-06  1.431e-06  4.266e-06  2.613e-06
 9.526e-06  2.399e-05 -3.355e-06  2.398e-06  6.238e-07  5.155e-06
 9.368e-06  2.773e-05 -1.269e-05 -3.619e-07 -3.226e-06  3.316e-06
 8.760e-06  2.287e-05 -1.276e-05 -2.994e-06 -3.414e-06 -3.780e-07
 1.146e-05  1.664e-05 -6.373e-06 -2.412e-06 -7.375e-07 -1.841e-06
 1.723e-05  1.315e-05 -1.508e-06  1.504e-07  1.030e-06 -4.121e-07
 2.208e-05  9.017e-06 -2.420e-06  1.277e-06  2.450e-07  1.045e-06
 1.840e-05 -6.630e-07 -5.445e-06 -6.042e-09 -1.112e-06  5.777e-07
 5.186e-06 -1.491e-05 -5.250e-06 -1.355e-06 -1.021e-06 -5.814e-07
-8.792e-06 -2.317e-05 -5.122e-07 -7.588e-07 -1.224e-07 -7.094e-07
-1.340e-05 -1.789e-05  4.766e-06  7.351e-07  1.351e-07 -2.038e-07
-8.019e-06 -2.418e-06  7.079e-06  9.522e-07 -1.135e-07 -1.628e-07
-2.216e-06  1.188e-05  6.184e-06 -1.093e-07 -5.862e-08 -3.753e-07
-3.450e-06  1.412e-05  3.473e-06 -6.272e-07  1.569e-07 -2.352e-07
-6.698e-06  5.167e-06  1.566e-06 -2.904e-09  1.055e-07 -2.416e-08
-2.956e-06 -5.511e-06  2.660e-06  4.265e-07  1.607e-08 -6.492e-08
 7.720e-06 -8.827e-06  5.798e-06 -1.532e-07  9.482e-08 -4.313e-08
 1.507e-05 -6.931e-06  5.835e-06 -7.905e-07  9.698e-08  1.415e-07
 1.129e-05 -8.490e-06 -7.929e-07 -6.353e-07 -1.743e-08  1.889e-07
-1.347e-06 -1.544e-05 -9.389e-06 -3.355e-07 -4.725e-08  1.470e-07
-9.358e-06 -1.994e-05 -1.246e-05 -6.209e-07 -6.200e-08  2.237e-07
-5.247e-06 -1.304e-05 -7.476e-06 -9.771e-07 -1.629e-07  2.819e-07
 2.869e-06  2.208e-07 -2.510e-06 -7.797e-07 -2.171e-07  2.462e-07
 3.417e-06  6.608e-06 -2.779e-06 -4.359e-07 -2.123e-07  2.713e-07
-3.212e-06 -2.987e-08 -4.013e-06 -4.121e-07 -2.552e-07  3.156e-07
-6.699e-06 -1.029e-05 -2.008e-06 -3.561e-07 -2.809e-07  2.786e-07
-2.965e-07 -1.370e-05  2.801e-06  9.841e-09 -2.486e-07  2.584e-07
 7.064e-06 -1.126e-05  7.863e-06  3.174e-07 -2.442e-07  2.631e-07
 4.565e-06 -1.166e-05  1.181e-05  3.860e-07 -2.419e-07  2.108e-07
-4.706e-06 -1.580e-05  1.446e-05  4.856e-07 -1.918e-07  1.637e-07
-7.012e-06 -1.479e-05  1.288e-05  6.216e-07 -1.498e-07  1.455e-07
 1.904e-06 -5.306e-06  5.086e-06  5.721e-07 -1.118e-07  9.383e-08
 1.084e-05  6.763e-07 -3.272e-06  4.138e-07 -4.597e-08  4.720e-08
 8.032e-06 -3.883e-06 -5.421e-06  2.826e-07  2.716e-09  2.471e-08
-1.738e-07 -1.195e-05 -2.165e-06  1.031e-07  3.223e-08 -1.908e-08
-1.164e-06 -1.173e-05  1.098e-06 -1.254e-07  6.655e-08 -5.497e-08
-7.615e-08 -2.686e-06  2.450e-07 -3.034e-07  7.918e-08 -7.391e-08
-8.574e-06  2.954e-06 -4.147e-06 -4.294e-07  7.857e-08 -1.111e-07
-2.109e-05  4.347e-07 -1.088e-05 -5.114e-07  8.372e-08 -1.400e-07
-1.907e-05 -3.009e-06 -1.653e-05 -5.095e-07  7.620e-08 -1.564e-07
-2.373e-06 -4.110e-06 -1.615e-05 -4.212e-07  6.770e-08 -1.850e-07
 1.031e-05 -3.820e-06 -8.858e-06 -2.668e-07  6.905e-08 -2.047e-07
 1.415e-05 -7.216e-07  2.016e-06 -6.279e-08  6.654e-08 -2.169e-07
 1.726e-05  6.828e-06  1.262e-05  1.568e-07  7.206e-08 -2.299e-07
 1.533e-05  8.972e-06  1.954e-05  3.517e-07  8.756e-08 -2.227e-07
 9.152e-07  2.042e-06  1.758e-05  4.916e-07  1.006e-07 -2.051e-07
-1.346e-05 -1.096e-06  8.020e-06  5.553e-07  1.160e-07 -1.850e-07
-1.593e-05  8.568e-06  3.650e-07  5.316e-07  1.260e-07 -1.554e-07
